nh,year,villid,thanaid,agehead,sexhead,educhead,famsize,hhland,hhasset,expfd,expnfd,exptot,dmmfd,dfmfd,weight,vaccess,pcirr,rice,wheat,milk,potato,egg,oil,lexptot,lnland,progvillm,progvillf
142044,1,2,14,42,1,5,3,1,13905.807,3674.8318,913.52026,4588.3521,0,0,2.4200001,0,.050000001,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.4314938,.0099503305,1,1
142045,1,2,14,85,1,5,4,50,353789.44,3253.1465,909.29102,4162.4375,0,0,2.4733331,0,.050000001,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.334096,.4054651,1,1
142052,1,2,14,52,1,3,4,1,47100,3287.3191,823.85962,4111.1787,1,1,.20222221,0,.050000001,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.3217087,.0099503305,1,1
142064,1,2,14,50,1,4,3,13,84246.852,5059.7734,9674.291,14734.064,0,0,2.4200001,0,.050000001,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,9.5979853,.12221763,1,1
142082,1,2,14,50,1,0,6,10,52210,3025.4431,400.03149,3425.4746,1,1,.20222221,0,.050000001,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.139287,.095310181,1,1
142102,1,2,14,35,1,9,6,5,57805,2515.9021,384.58081,2900.4829,1,1,.20222221,0,.050000001,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,7.9729772,.048790164,1,1
142132,1,2,14,37,1,0,4,26,80050,2304.7773,425.46362,2730.241,0,1,.20222221,0,.050000001,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,7.9125113,.23111172,1,1
143012,1,3,14,50,1,5,8,26,19715,2147.7874,942.7019,3090.4893,1,0,.30370373,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.0364084,.23111172,1,1
143014,1,3,14,45,1,2,4,49,29900,2348.7617,278.28516,2627.0469,0,1,1.752381,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,7.8739963,.39877611,1,1
143022,1,3,14,40,1,12,6,133,197575,2936.7979,636.64478,3573.4426,1,0,.30370373,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.1815643,.84586829,1,1
143024,1,3,14,66,1,3,5,33,23088.375,2222.7637,964.94775,3187.7114,0,0,1.752381,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.0673723,.28517893,1,1
143032,1,3,14,70,1,0,5,5,22850,3544.1873,690.21509,4234.4023,1,0,.30370373,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.3512335,.048790164,1,1
143045,1,3,14,70,0,0,3,204,157159.3,2835.7468,1725.5378,4561.2847,0,0,3.4222224,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.4255791,1.1118575,1,1
143052,1,3,14,43,1,9,5,462,411290,3731.4927,1211.2598,4942.7524,1,1,.30370373,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.5058804,1.7263317,1,1
143054,1,3,14,47,1,15,5,132,182974.69,4455.2715,2364.3252,6819.5967,0,0,1.752381,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.8277025,.84156716,1,1
143073,1,3,14,46,1,9,5,130,94100,3453.2415,5639.4639,9092.7051,0,1,.30370373,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,9.1153374,.83290911,1,1
143082,1,3,14,42,0,9,3,331,325382.31,3959.9404,1996.2104,5956.1509,0,0,.30370373,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.6923475,1.4609379,1,1
143103,1,3,14,48,1,10,7,16.25,23050,2488.2546,4282.9111,6771.1655,0,1,.30370373,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.8205757,.15057285,1,1
143142,1,3,14,50,0,0,3,1,5582.623,3225.5154,209.77124,3435.2866,1,1,.30370373,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.1421471,.0099503305,1,1
143152,1,3,14,40,1,10,4,79,139750,4458.6548,3830.0171,8288.6719,1,1,.30370373,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,9.0227661,.58221561,1,1
143172,1,3,14,52,1,0,7,10,12760,2689.3257,2541.4229,5230.7485,1,1,.30370373,0,0,10.826905,8.1201782,10.826905,7.3263669,1.6917039,40.600895,8.562501,.095310181,1,1
151014,1,1,15,40,0,0,4,5,13900,4020.165,1110.4346,5130.5996,0,1,1.4476191,1,.89999998,9.2479811,8.1201782,7.4434972,6.2579384,2.0300446,40.600895,8.5431728,.048790164,0,1
151015,1,1,15,65,1,0,8,309,371308.72,3452.7676,532.04102,3984.8086,0,0,3.174603,1,.89999998,9.2479811,8.1201782,7.4434972,6.2579384,2.0300446,40.600895,8.2904959,1.408545,0,1
151025,1,1,15,40,0,0,2,3,18020.031,5542.022,499.05273,6041.0747,0,0,3.174603,1,.89999998,9.2479811,8.1201782,7.4434972,6.2579384,2.0300446,40.600895,8.7065029,.029558802,0,1
151032,1,1,15,32,1,2,4,10,31100,5119.7725,897.44922,6017.2217,0,1,.26984125,1,.89999998,9.2479811,8.1201782,7.4434972,6.2579384,2.0300446,40.600895,8.7025471,.095310181,0,1
151044,1,1,15,48,1,0,8,46,89291.516,4398.4302,1316.3149,5714.7451,0,0,1.4476191,1,.89999998,9.2479811,8.1201782,7.4434972,6.2579384,2.0300446,40.600895,8.65098,.37843645,0,1
151072,1,1,15,70,1,0,3,216,134435,5699.9141,1264.9438,6964.8579,0,1,.26984125,1,.89999998,9.2479811,8.1201782,7.4434972,6.2579384,2.0300446,40.600895,8.8487759,1.1505721,0,1
151102,1,1,15,34,1,0,7,240,232400,2828.1423,508.47754,3336.6199,0,1,.26984125,1,.89999998,9.2479811,8.1201782,7.4434972,6.2579384,2.0300446,40.600895,8.1130133,1.2237754,0,1
151122,1,1,15,55,1,0,2,120,128215,8796.8604,6744.8232,15541.684,0,1,.26984125,1,.89999998,9.2479811,8.1201782,7.4434972,6.2579384,2.0300446,40.600895,9.6513453,.78845733,0,1
152012,1,2,15,55,0,0,4,318,162670,2287.1836,384.01685,2671.2004,0,1,.83743834,1,.89999998,10.375784,8.7968597,8.7968597,7.0211015,2.0300446,40.600895,7.8906574,1.4303112,1,1
152024,1,2,15,45,1,0,5,2,20365,2668.832,734.87622,3403.7083,0,1,1.182266,1,.89999998,10.375784,8.7968597,8.7968597,7.0211015,2.0300446,40.600895,8.1329145,.019802628,1,1
152025,1,2,15,45,1,0,7,477,1321092.1,2753.7073,1838.3503,4592.0576,0,0,1.3464695,1,.89999998,10.375784,8.7968597,8.7968597,7.0211015,2.0300446,40.600895,8.4323015,1.7526721,1,1
152032,1,2,15,50,1,2,6,16,72000,5076.916,2363.8745,7440.7905,1,1,.83743834,1,.89999998,10.375784,8.7968597,8.7968597,7.0211015,2.0300446,40.600895,8.9148664,.14842001,1,1
152044,1,2,15,68,1,0,2,12,35255.109,4134.5244,471.64697,4606.1714,0,0,1.182266,1,.89999998,10.375784,8.7968597,8.7968597,7.0211015,2.0300446,40.600895,8.4353695,.11332869,1,1
152045,1,2,15,55,1,3,3,62,317363.69,4222.4927,1881.8516,6104.3442,0,0,1.3464695,1,.89999998,10.375784,8.7968597,8.7968597,7.0211015,2.0300446,40.600895,8.7169199,.48242614,1,1
152062,1,2,15,38,1,0,5,1,75,2249.8308,2491.1355,4740.9663,1,0,.83743834,1,.89999998,10.375784,8.7968597,8.7968597,7.0211015,2.0300446,40.600895,8.4642067,.0099503305,1,1
152072,1,2,15,40,1,0,8,1,7600,2502.03,473.33887,2975.3689,1,1,.83743834,1,.89999998,10.375784,8.7968597,8.7968597,7.0211015,2.0300446,40.600895,7.9984593,.0099503305,1,1
152082,1,2,15,55,0,0,4,1,3130,3033.9019,1297.0293,4330.9312,0,1,.83743834,1,.89999998,10.375784,8.7968597,8.7968597,7.0211015,2.0300446,40.600895,8.3737688,.0099503305,1,1
152102,1,2,15,38,1,1,6,2,16110,3565.4351,541.34521,4106.7803,1,1,.83743834,1,.89999998,10.375784,8.7968597,8.7968597,7.0211015,2.0300446,40.600895,8.3206377,.019802628,1,1
152112,1,2,15,31,1,14,3,5,96887.266,4536.4731,5545.1802,10081.653,0,0,.83743834,1,.89999998,10.375784,8.7968597,8.7968597,7.0211015,2.0300446,40.600895,9.2185717,.048790164,1,1
153012,1,3,15,55,0,9,4,27,173785.34,4935.0386,1956.2861,6891.3247,0,0,.57471263,1,.89999998,6.8795962,6.7668157,8.1201782,4.6552958,2.0300446,35.187439,8.8381634,.23901691,1,1
153015,1,3,15,45,1,0,5,173,261347.94,4643.6597,6595.7505,11239.41,0,0,1.5106732,1,.89999998,6.8795962,6.7668157,8.1201782,4.6552958,2.0300446,35.187439,9.3272705,1.0043017,1,1
153022,1,3,15,32,1,0,3,33,58385,4103.397,362.02441,4465.4214,1,1,.57471263,1,.89999998,6.8795962,6.7668157,8.1201782,4.6552958,2.0300446,35.187439,8.4043427,.28517893,1,1
153024,1,3,15,35,1,5,4,30,15525,3773.1763,13846.428,17619.604,1,0,1.7142857,1,.89999998,6.8795962,6.7668157,8.1201782,4.6552958,2.0300446,35.187439,9.776824,.26236427,1,1
153025,1,3,15,40,1,10,4,436,490621.22,4834.8896,1313.6079,6148.4976,0,0,1.5106732,1,.89999998,6.8795962,6.7668157,8.1201782,4.6552958,2.0300446,35.187439,8.7241259,1.678964,1,1
153062,1,3,15,42,1,1,5,5,32675,3772.0935,959.53442,4731.6279,1,1,.57471263,1,.89999998,6.8795962,6.7668157,8.1201782,4.6552958,2.0300446,35.187439,8.4622355,.048790164,1,1
153082,1,3,15,32,1,0,7,5,16150,2743.0737,1119.3279,3862.4016,0,1,.57471263,1,.89999998,6.8795962,6.7668157,8.1201782,4.6552958,2.0300446,35.187439,8.2593031,.048790164,1,1
153092,1,3,15,37,1,0,5,2,6950,2253.0789,1438.625,3691.7039,1,0,.57471263,1,.89999998,6.8795962,6.7668157,8.1201782,4.6552958,2.0300446,35.187439,8.2141142,.019802628,1,1
153112,1,3,15,30,1,0,4,10,33750,4063.811,1712.0044,5775.8154,0,1,.57471263,1,.89999998,6.8795962,6.7668157,8.1201782,4.6552958,2.0300446,35.187439,8.6616077,.095310181,1,1
161014,1,1,16,40,1,0,5,8,23128.975,1780.4845,3669.1025,5449.5869,0,0,.94999999,1,.75,9.6991024,6.7668157,8.1201782,6.5632038,2.0300446,32.480713,8.6034784,.07696104,1,1
161022,1,1,16,35,1,0,4,2,16900,2969.9553,433.92212,3403.8774,1,0,.95833325,1,.75,9.6991024,6.7668157,8.1201782,6.5632038,2.0300446,32.480713,8.1329641,.019802628,1,1
161034,1,1,16,57,1,2,5,11,25071.053,1731.222,150.22327,1881.4453,0,0,.94999999,1,.75,9.6991024,6.7668157,8.1201782,6.5632038,2.0300446,32.480713,7.5403271,.10436001,1,1
161042,1,1,16,48,1,0,6,7,15550,1765.2367,1038.7059,2803.9426,0,1,.95833325,1,.75,9.6991024,6.7668157,8.1201782,6.5632038,2.0300446,32.480713,7.9391384,.067658648,1,1
161045,1,1,16,38,1,0,5,63,186053.59,2547.5708,369.46802,2917.0388,0,1,1.25,1,.75,9.6991024,6.7668157,8.1201782,6.5632038,2.0300446,32.480713,7.9786673,.48858002,1,1
161052,1,1,16,80,1,5,5,170,285700,3728.2449,4916.7676,8645.0127,1,1,.95833325,1,.75,9.6991024,6.7668157,8.1201782,6.5632038,2.0300446,32.480713,9.0648537,.9932518,1,1
161054,1,1,16,22,1,4,3,2,12044.932,3495.2859,762.39429,4257.6802,0,0,.94999999,1,.75,9.6991024,6.7668157,8.1201782,6.5632038,2.0300446,32.480713,8.3567142,.019802628,1,1
161072,1,1,16,55,0,0,5,10,37000,3110.5696,1297.0632,4407.6328,1,0,.95833325,1,.75,9.6991024,6.7668157,8.1201782,6.5632038,2.0300446,32.480713,8.3913202,.095310181,1,1
161092,1,1,16,18,1,0,2,1,4303.6948,3365.1375,740.28931,4105.4268,0,0,.95833325,1,.75,9.6991024,6.7668157,8.1201782,6.5632038,2.0300446,32.480713,8.3203087,.0099503305,1,1
161102,1,1,16,70,1,0,5,7,11500,2230.8838,1828.9348,4059.8186,0,1,.95833325,1,.75,9.6991024,6.7668157,8.1201782,6.5632038,2.0300446,32.480713,8.3091402,.067658648,1,1
161122,1,1,16,28,1,0,4,5,18500,2295.9805,644.53931,2940.5198,1,1,.95833325,1,.75,9.6991024,6.7668157,8.1201782,6.5632038,2.0300446,32.480713,7.9866815,.048790164,1,1
162012,1,2,16,46,1,5,7,9,14800,2422.9067,796.35742,3219.2642,1,1,.29350102,1,.55000001,9.6991024,6.7668157,8.1201782,6.5632038,1.6917039,32.480713,8.077219,.086177699,1,1
162025,1,2,16,45,1,10,6,310,782027.31,4996.6167,10701.154,15697.771,0,0,2.0125785,1,.55000001,9.6991024,6.7668157,8.1201782,6.5632038,1.6917039,32.480713,9.6613379,1.410987,1,1
162032,1,2,16,42,1,5,5,1,8700,2519.4207,636.08081,3155.5015,1,1,.29350102,1,.55000001,9.6991024,6.7668157,8.1201782,6.5632038,1.6917039,32.480713,8.0572195,.0099503305,1,1
162035,1,2,16,58,1,10,3,96,183103.27,4738.5752,1860.8745,6599.4497,0,0,2.0125785,1,.55000001,9.6991024,6.7668157,8.1201782,6.5632038,1.6917039,32.480713,8.7948933,.67294449,1,1
162052,1,2,16,27,1,12,3,174,247301,3342.8069,1150.8098,4493.6167,1,0,.29350102,1,.55000001,9.6991024,6.7668157,8.1201782,6.5632038,1.6917039,32.480713,8.4106359,1.0079579,1,1
162102,1,2,16,35,1,7,2,2,20700,4328.0552,1709.2979,6037.353,1,1,.29350102,1,.55000001,9.6991024,6.7668157,8.1201782,6.5632038,1.6917039,32.480713,8.7058868,.019802628,1,1
162122,1,2,16,58,1,0,4,10,1,3976.1809,1688.3206,5664.5015,1,1,.29350102,1,.55000001,9.6991024,6.7668157,8.1201782,6.5632038,1.6917039,32.480713,8.6421509,.095310181,1,1
163014,1,3,16,29,1,5,3,3,7400,3894.0767,3291.605,7185.6816,0,1,1.8053098,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,8.8799849,.029558802,1,1
163015,1,3,16,44,1,0,5,296.5,669353.06,4072.5403,4306.4023,8378.9424,0,0,1.238938,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,9.033596,1.3775059,1,1
163022,1,3,16,40,1,0,4,1,5230,2533.4958,4084.2805,6617.7764,1,1,.60471976,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,8.7976656,.0099503305,1,1
163024,1,3,16,60,1,5,1,1,1827.0403,4187.3057,3142.5088,7329.8145,0,0,1.8053098,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,8.8998423,.0099503305,1,1
163032,1,3,16,50,1,0,6,13,23800,3429.873,620.29175,4050.1648,1,1,.60471976,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,8.3067598,.12221763,1,1
163034,1,3,16,58,1,0,3,2.5,7612.668,2445.0759,203.45557,2648.5315,0,0,1.8053098,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,7.8821383,.024692612,1,1
163042,1,3,16,37,1,0,5,69,16000,2799.8376,1312.7625,4112.6001,1,1,.60471976,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,8.3220539,.52472854,1,1
163044,1,3,16,42,1,0,4,16,21280,3775.2063,3013.2629,6788.4692,0,1,1.8053098,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,8.8231277,.14842001,1,1
163045,1,3,16,55,1,9,5,74,155602.92,3641.3589,3232.5078,6873.8667,1,0,1.238938,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,8.8356276,.5538851,1,1
163054,1,3,16,38,1,2,3,1,14100,3951.3691,1152.1631,5103.5322,1,1,1.8053098,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,8.5378838,.0099503305,1,1
163072,1,3,16,38,1,0,4,61,71750,1882.5281,309.58179,2192.1099,0,1,.60471976,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,7.6930757,.47623417,1,1
163082,1,3,16,42,1,0,6,9,9000,1917.7156,191.72632,2109.4419,0,1,.60471976,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,7.6546526,.086177699,1,1
163092,1,3,16,65,1,0,4,1,4600,1833.1304,377.75732,2210.8877,0,1,.60471976,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,7.7016015,.0099503305,1,1
163102,1,3,16,45,1,0,4,7,12700,3958.5872,1121.5994,5080.1865,0,1,.60471976,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,8.5333004,.067658648,1,1
163122,1,3,16,35,1,0,6,1,8800,3014.3906,1742.4551,4756.8457,1,1,.60471976,1,.94999999,9.9246626,7.1051564,8.1201782,6.715836,1.6917039,47.36771,8.4675503,.0099503305,1,1
171013,1,1,17,76,1,0,7,31,70100,3989.3279,725.01587,4714.3438,0,1,.50406504,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.4585772,.27002713,1,1
171024,1,1,17,50,1,0,8,21,34375.422,2963.5269,537.11597,3500.6428,0,0,1.1317073,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.1609879,.19062036,1,1
171034,1,1,17,28,1,5,9,316,361781.03,2423.1216,886.82861,3309.9502,0,0,1.1317073,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.104991,1.4255151,1,1
171035,1,1,17,50,1,0,6,122,141155.78,2713.4929,418.41504,3131.908,0,0,2.7642274,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.0497169,.79750717,1,1
171043,1,1,17,60,0,0,9,37,59325,2384.0242,375.93433,2759.9585,0,1,.50406504,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,7.9233332,.31481075,1,1
171044,1,1,17,59,1,7,8,145,429625.13,9519.5557,2798.0791,12317.635,0,0,1.1317073,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,9.4188681,.896088,1,1
171053,1,1,17,50,1,5,7,90,75250,2869.1299,558.74561,3427.8755,1,0,.50406504,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.1399879,.64185387,1,1
171054,1,1,17,20,1,5,3,3,18439.57,4909.0991,1330.8066,6239.9058,0,0,1.1317073,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.7388802,.029558802,1,1
171073,1,1,17,55,1,0,7,25,30920,3105.0015,725.01611,3830.0176,1,0,.50406504,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.250886,.22314355,1,1
171093,1,1,17,40,1,3,4,20,33160,4095.9534,1070.8489,5166.8022,0,1,.50406504,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.5502024,.18232156,1,1
171113,1,1,17,41,1,0,8,40,62310,2540.6008,570.9502,3111.551,1,0,.50406504,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.0431976,.33647224,1,1
171123,1,1,17,52,1,3,8,35,27500,2382.9341,463.52686,2846.4609,1,0,.50406504,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,7.9541831,.30010459,1,1
171133,1,1,17,45,1,0,7,4,9169.0352,3522.2244,914.48657,4436.7109,0,1,.50406504,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.3978939,.039220713,1,1
171153,1,1,17,42,1,0,8,8,13736.635,3374.6108,598.86328,3973.4741,0,1,.50406504,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.2876472,.07696104,1,1
171163,1,1,17,40,1,0,5,14,22824.471,2580.5928,418.18921,2998.782,0,1,.50406504,1,0,10.150224,8.1201782,16.917038,6.8684692,1.6917039,37.894169,8.0062952,.13102826,1,1
172014,1,2,17,48,1,12,7,191,395588.03,10106.143,3545.8115,13651.954,0,0,1.9602649,1,0,10.826905,6.7668157,20.300447,7.3263669,2.0300446,40.600895,9.5217113,1.068153,1,1
172015,1,2,17,45,1,7,6,247,178528.91,3603.5549,786.07837,4389.6333,0,0,2.2516556,1,0,10.826905,6.7668157,20.300447,7.3263669,2.0300446,40.600895,8.387229,1.2441546,1,1
172033,1,2,17,40,1,2,5,60,52100,3910.6782,841.79199,4752.4702,1,0,.28697571,1,0,10.826905,6.7668157,20.300447,7.3263669,2.0300446,40.600895,8.46663,.47000363,1,1
172034,1,2,17,55,1,0,6,25,66876.438,2496.9548,577.20947,3074.1643,0,0,1.9602649,1,0,10.826905,6.7668157,20.300447,7.3263669,2.0300446,40.600895,8.0311136,.22314355,1,1
172053,1,2,17,45,0,0,3,16,24022.195,3479.9475,554.87891,4034.8264,0,0,.28697571,1,0,10.826905,6.7668157,20.300447,7.3263669,2.0300446,40.600895,8.3029661,.14842001,1,1
172073,1,2,17,29,1,4,2,37,49800,6777.6426,1552.9844,8330.627,1,0,.28697571,1,0,10.826905,6.7668157,20.300447,7.3263669,2.0300446,40.600895,9.0278139,.31481075,1,1
172103,1,2,17,34,1,3,6,55,41050,3915.2795,488.33813,4403.6177,1,0,.28697571,1,0,10.826905,6.7668157,20.300447,7.3263669,2.0300446,40.600895,8.3904085,.43825492,1,1
172113,1,2,17,60,1,0,5,26,23600,3826.7698,503.45093,4330.2207,0,1,.28697571,1,0,10.826905,6.7668157,20.300447,7.3263669,2.0300446,40.600895,8.3736048,.23111172,1,1
172193,1,2,17,40,1,5,11,194,53965.355,3633.4109,423.84888,4057.2598,1,0,.28697571,1,0,10.826905,6.7668157,20.300447,7.3263669,2.0300446,40.600895,8.3085098,1.0784096,1,1
173013,1,3,17,40,1,2,8,15,11500,2826.4988,323.96143,3150.4602,0,1,.95238096,1,0,10.601344,6.7668157,13.533631,7.1737342,1.6917039,40.600895,8.0556211,.13976194,0,1
173014,1,3,17,55,1,0,6,14,15293.003,2619.6599,315.78467,2935.4446,0,1,.51428574,1,0,10.601344,6.7668157,13.533631,7.1737342,1.6917039,40.600895,7.9849548,.13102826,0,1
173023,1,3,17,35,1,0,4,146,103570,3057.9238,642.84766,3700.7715,0,1,.95238096,1,0,10.601344,6.7668157,13.533631,7.1737342,1.6917039,40.600895,8.216567,.90016133,0,1
173033,1,3,17,55,1,5,3,31,26250,3815.1306,631.56958,4446.7002,0,1,.95238096,1,0,10.601344,6.7668157,13.533631,7.1737342,1.6917039,40.600895,8.4001427,.27002713,0,1
173045,1,3,17,60,1,0,4,151,131817.56,4095.9534,504.12769,4600.0811,0,0,2,1,0,10.601344,6.7668157,13.533631,7.1737342,1.6917039,40.600895,8.4340467,.92028278,0,1
173053,1,3,17,50,1,0,5,110,73900,3291.3792,1027.4729,4318.8521,0,1,.95238096,1,0,10.601344,6.7668157,13.533631,7.1737342,1.6917039,40.600895,8.3709764,.74193734,0,1
173054,1,3,17,40,1,1,4,24,32548.383,4079.7131,1465.0154,5544.7285,0,0,.51428574,1,0,10.601344,6.7668157,13.533631,7.1737342,1.6917039,40.600895,8.6207829,.21511137,0,1
173093,1,3,17,40,1,3,5,275,145650,2863.175,297.73999,3160.915,0,1,.95238096,1,0,10.601344,6.7668157,13.533631,7.1737342,1.6917039,40.600895,8.0589333,1.3217559,0,1
173123,1,3,17,40,1,5,5,15,15360,3777.5071,470.97046,4248.4775,0,1,.95238096,1,0,10.601344,6.7668157,13.533631,7.1737342,1.6917039,40.600895,8.3545513,.13976194,0,1
174014,1,4,17,37,1,2,6,3,7118.6904,2331.3936,422.92578,2754.3193,0,0,3.2406092,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,7.9212885,.029558802,1,1
174025,1,4,17,55,1,0,6,116,193747.47,3476.7898,852.6189,4329.4087,0,0,.96649742,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.3734169,.77010822,1,1
174035,1,4,17,48,1,1,8,80,84517.523,3414.8735,585.32959,4000.2031,0,0,.96649742,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.2943506,.58778667,1,1
174043,1,4,17,37,1,0,8,12,29367.98,3003.4512,2442.8203,5446.2715,1,0,.38691482,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.60287,.11332869,1,1
174044,1,4,17,47,1,9,9,26,134524.28,3106.1187,635.70459,3741.8232,0,0,3.2406092,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.2275953,.23111172,1,1
174045,1,4,17,66,1,10,6,200,334619,5830.2881,1970.2715,7800.5596,0,0,.96649742,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.962079,1.0986123,1,1
174062,1,4,17,60,1,5,11,126,186026.53,3712.644,1336.7539,5049.3979,1,0,.38691482,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.5272226,.81536484,1,1
174083,1,4,17,60,1,0,3,59,87088.914,3691.9746,685.7041,4377.6787,0,1,.38691482,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.3845024,.46373403,1,1
174093,1,4,17,48,1,0,6,20,52645.824,4073.1719,1742.4546,5815.6265,0,1,.38691482,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.6684761,.18232156,1,1
174103,1,4,17,30,0,0,2,10,17153.877,1844.6339,646.23083,2490.8647,0,1,.38691482,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,7.8207865,.095310181,1,1
174113,1,4,17,60,1,0,9,90,168832.05,4155.7271,727.05664,4882.7837,0,1,.38691482,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.4936752,.64185387,1,1
174123,1,4,17,52,0,0,4,42,78237.922,4124.374,700.36523,4824.7393,0,1,.38691482,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.481719,.35065687,1,1
174143,1,4,17,32,1,0,7,4,15225.334,2963.8652,524.91162,3488.7769,1,0,.38691482,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.1575928,.039220713,1,1
174153,1,4,17,80,1,0,7,70,176106.38,3678.4409,1244.1274,4922.5684,1,0,.38691482,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,8.5017891,.53062826,1,1
174183,1,4,17,25,1,3,2,14,31533.361,5689.5386,4283.394,9972.9326,0,1,.38691482,1,.012692307,9.4735422,7.4434972,16.917038,6.4105711,2.3683856,40.600895,9.2077303,.13102826,1,1
181013,1,1,18,43,1,5,7,29,14161,3593.5657,914.97046,4508.5361,0,1,.53516817,1,.85000002,13.533631,7.4434972,6.7668157,9.157959,1.3533632,40.600895,8.41395,.25464222,1,1
181014,1,1,18,52,0,0,6,1,8712,2713.2222,465.10571,3178.3279,0,1,1.4495413,1,.85000002,13.533631,7.4434972,6.7668157,9.157959,1.3533632,40.600895,8.0644255,.0099503305,1,1
181023,1,1,18,29,1,2,4,2,3035,7149.1406,663.14795,7812.2886,1,0,.53516817,1,.85000002,13.533631,7.4434972,6.7668157,9.157959,1.3533632,40.600895,8.9635811,.019802628,1,1
